pc,tool_1,version_1,contract,type,property
240.0,securify,0,0xa1ea522792ed4f092bf81c10865cb81299e46679,Safety,TimestampDepend
290.0,securify,0,0xa1ea522792ed4f092bf81c10865cb81299e46679,Safety,TimestampDepend
492.0,securify,0,0xa1ea522792ed4f092bf81c10865cb81299e46679,Safety,TimestampDepend
539.0,securify,0,0xa1ea522792ed4f092bf81c10865cb81299e46679,Safety,TimestampDepend
1394.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Safety,TimestampDepend
1530.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1560.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1784.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1871.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1647.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1658.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1884.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1921.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1621.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1967.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
1998.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
2014.0,securify,0,0xa9d160e32ad37ac6f2b8231e4efe14d35abb576e,Violation,RestrictedWrite
891.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Safety,TimestampDepend
390.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
496.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
719.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
472.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
729.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
902.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
607.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
688.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
697.0,securify,0,0x258d778e4771893758dfd3e7dd1678229320eeb5,Violation,RestrictedWrite
1163.0,securify,0,0xc78daa292c7f44dcbf138db81dc25272138f5aaf,Safety,TimestampDepend
1763.0,securify,0,0xc78daa292c7f44dcbf138db81dc25272138f5aaf,Safety,TimestampDepend
2455.0,securify,0,0xc78daa292c7f44dcbf138db81dc25272138f5aaf,Safety,TimestampDepend
2203.0,securify,0,0xc78daa292c7f44dcbf138db81dc25272138f5aaf,Safety,TimestampDepend
1320.0,securify,0,0xc78daa292c7f44dcbf138db81dc25272138f5aaf,Safety,TimestampDepend
2555.0,securify,0,0xc78daa292c7f44dcbf138db81dc25272138f5aaf,Safety,TimestampDepend
904.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Safety,TimestampDepend
426.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
642.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
760.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
773.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
915.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
511.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
609.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
618.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
748.0,securify,0,0x275498d1fb7ffb5b521f89b23c84224af9f96ea6,Violation,RestrictedWrite
350.0,securify,0,0x8d7b6fb1523f04e644085e14d5e49b1c6278c92e,Safety,TimestampDepend
422.0,securify,0,0x8d7b6fb1523f04e644085e14d5e49b1c6278c92e,Safety,TimestampDepend
510.0,securify,0,0x8d7b6fb1523f04e644085e14d5e49b1c6278c92e,Safety,TimestampDepend
424.0,securify,0,0x5d951e9377ec3383808d842fb37182c1363ca34b,Safety,TimestampDepend
664.0,securify,0,0x5d951e9377ec3383808d842fb37182c1363ca34b,Safety,TimestampDepend
879.0,securify,0,0x5d951e9377ec3383808d842fb37182c1363ca34b,Safety,TimestampDepend
971.0,securify,0,0x5d951e9377ec3383808d842fb37182c1363ca34b,Safety,TimestampDepend
768.0,securify,0,0x5d951e9377ec3383808d842fb37182c1363ca34b,Safety,TimestampDepend
142.0,securify,0,0xbf9dd0174741283fdb6e581e9f9ff770bcafd604,Violation,RestrictedWrite
195.0,securify,0,0xbf9dd0174741283fdb6e581e9f9ff770bcafd604,Violation,RestrictedWrite
233.0,securify,0,0xbf9dd0174741283fdb6e581e9f9ff770bcafd604,Violation,RestrictedWrite
359.0,securify,0,0xbf9dd0174741283fdb6e581e9f9ff770bcafd604,Violation,RestrictedWrite
440.0,securify,0,0xbf9dd0174741283fdb6e581e9f9ff770bcafd604,Violation,RestrictedWrite
240.0,securify,0,0x27c3defefe0b978e0a3d1a393eca34b60e25e964,Safety,TimestampDepend
290.0,securify,0,0x27c3defefe0b978e0a3d1a393eca34b60e25e964,Safety,TimestampDepend
492.0,securify,0,0x27c3defefe0b978e0a3d1a393eca34b60e25e964,Safety,TimestampDepend
539.0,securify,0,0x27c3defefe0b978e0a3d1a393eca34b60e25e964,Safety,TimestampDepend
297.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
428.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
521.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
610.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
929.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
1265.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
1910.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
2144.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
2275.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
2368.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
2457.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
2765.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
2888.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
3171.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
3260.0,securify,0,0x17f8e4bd5a79f095d7b680317de6a617d202b235,Safety,TimestampDepend
335.0,securify,0,0x755cdba6ae4f479f7164792b318b2a06c759833b,Safety,TimestampDepend
382.0,securify,0,0x755cdba6ae4f479f7164792b318b2a06c759833b,Safety,TimestampDepend
2125.0,securify,0,0x693399aae96a88b966b05394774cfb7b880355b4,Violation,RestrictedWrite
1349.0,securify,0,0x3cf853facae392c3e4310ab805da30a1da508609,Violation,RestrictedWrite
435.0,securify,0,0x3aaaf1c542b365e47f13ab62497f020eee45f747,Safety,TimestampDepend
890.0,securify,0,0xfcaf204852781b57c23023aa28f21437f7303505,Safety,TimestampDepend
1368.0,securify,0,0xc0326a98c23296d295ad880b59a3ef7ea6f5e594,Violation,RestrictedWrite
1430.0,securify,0,0xc0326a98c23296d295ad880b59a3ef7ea6f5e594,Violation,RestrictedWrite
1497.0,securify,0,0xc0326a98c23296d295ad880b59a3ef7ea6f5e594,Violation,RestrictedWrite
1543.0,securify,0,0xc0326a98c23296d295ad880b59a3ef7ea6f5e594,Violation,RestrictedWrite
938.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Safety,TimestampDepend
445.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
662.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
780.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
793.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
949.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
530.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
628.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
637.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
768.0,securify,0,0x09515Cb5e3aCaEf239Ab83d78B2F3e3764FcaB9B,Violation,RestrictedWrite
354.0,securify,0,0x98a31890002355fbe5231c60db4b1b6c28f45e90,Safety,TimestampDepend
397.0,securify,0,0x98a31890002355fbe5231c60db4b1b6c28f45e90,Safety,TimestampDepend
444.0,securify,0,0x98a31890002355fbe5231c60db4b1b6c28f45e90,Safety,TimestampDepend
496.0,securify,0,0x98a31890002355fbe5231c60db4b1b6c28f45e90,Safety,TimestampDepend
744.0,securify,0,0x4229a873bbd207deef8f41e807e563c26033d118,Violation,RestrictedWrite
763.0,securify,0,0x4229a873bbd207deef8f41e807e563c26033d118,Violation,RestrictedWrite
799.0,securify,0,0x4229a873bbd207deef8f41e807e563c26033d118,Violation,RestrictedWrite
813.0,securify,0,0x4229a873bbd207deef8f41e807e563c26033d118,Violation,RestrictedWrite
830.0,securify,0,0x4229a873bbd207deef8f41e807e563c26033d118,Violation,RestrictedWrite
908.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Safety,TimestampDepend
425.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
539.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
745.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
750.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
759.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
919.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
507.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
516.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
650.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
659.0,securify,0,0xe1388626C8dE5Fd7E5683A83d8da6a34153e9B18,Violation,RestrictedWrite
641.0,securify,0,0xd2f7bba33a3b81792c0f9cc2de6d9266002a5591,Safety,TimestampDepend
248.0,securify,0,0xe98e873ad9665690538cbdf4a4a21a3f286e9028,Safety,TimestampDepend
298.0,securify,0,0xe98e873ad9665690538cbdf4a4a21a3f286e9028,Safety,TimestampDepend
500.0,securify,0,0xe98e873ad9665690538cbdf4a4a21a3f286e9028,Safety,TimestampDepend
547.0,securify,0,0xe98e873ad9665690538cbdf4a4a21a3f286e9028,Safety,TimestampDepend
275.0,securify,0,0xfeeb8a968f0d7fd58e29fbfc525051f50ee2fedc,Safety,TimestampDepend
961.0,securify,0,0xfeeb8a968f0d7fd58e29fbfc525051f50ee2fedc,Safety,TimestampDepend
1042.0,securify,0,0xfeeb8a968f0d7fd58e29fbfc525051f50ee2fedc,Safety,TimestampDepend
248.0,securify,0,0xba95b83766d60170e78398745f5c3df78b886c65,Safety,TimestampDepend
298.0,securify,0,0xba95b83766d60170e78398745f5c3df78b886c65,Safety,TimestampDepend
500.0,securify,0,0xba95b83766d60170e78398745f5c3df78b886c65,Safety,TimestampDepend
547.0,securify,0,0xba95b83766d60170e78398745f5c3df78b886c65,Safety,TimestampDepend
64.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
122.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
136.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
268.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
274.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
484.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
448.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
632.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
685.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
730.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
473.0,securify,0,0xC33281d43BD23b6F8Ec8880C663D7603B85cb383,Violation,RestrictedWrite
463.0,securify,0,0x38118c5ab0cc580678797b975b877e937310bd8c,Violation,RestrictedWrite
212.0,securify,0,0x38118c5ab0cc580678797b975b877e937310bd8c,Violation,RestrictedWrite
561.0,securify,0,0x38118c5ab0cc580678797b975b877e937310bd8c,Violation,RestrictedWrite
473.0,securify,0,0x4a56ebd89b2750bf42ddec1cd3845938983be0d2,Safety,TimestampDepend
694.0,securify,0,0x4a56ebd89b2750bf42ddec1cd3845938983be0d2,Safety,TimestampDepend
358.0,securify,0,0xaed5a41450b38fc0ea0f6f203a985653fe187d9c,Safety,TimestampDepend
2161.0,securify,0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,Safety,TimestampDepend
2713.0,securify,0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,Safety,TimestampDepend
2361.0,securify,0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,Safety,TimestampDepend
3013.0,securify,0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,Safety,TimestampDepend
3084.0,securify,0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,Safety,TimestampDepend
3283.0,securify,0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,Safety,TimestampDepend
1381.0,securify,0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,Safety,TimestampDepend
897.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Safety,TimestampDepend
441.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
547.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
770.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
523.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
780.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
908.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
658.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
739.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
748.0,securify,0,0x56467e038871dc7f2a6180cdebe1702cef77285f,Violation,RestrictedWrite
248.0,securify,0,0xc58d783e39aabe61a4bce8d4b5e7264e67c92c27,Safety,TimestampDepend
298.0,securify,0,0xc58d783e39aabe61a4bce8d4b5e7264e67c92c27,Safety,TimestampDepend
500.0,securify,0,0xc58d783e39aabe61a4bce8d4b5e7264e67c92c27,Safety,TimestampDepend
547.0,securify,0,0xc58d783e39aabe61a4bce8d4b5e7264e67c92c27,Safety,TimestampDepend
628.0,securify,0,0xdb6d68e1d8c3f69d32e2d83065492e502b4c67ba,Violation,RestrictedWrite
705.0,securify,0,0xdb6d68e1d8c3f69d32e2d83065492e502b4c67ba,Violation,RestrictedWrite
714.0,securify,0,0xdb6d68e1d8c3f69d32e2d83065492e502b4c67ba,Violation,RestrictedWrite
1374.0,securify,0,0x45d21c1ea0fe939a61cff8009aed52f46ba33166,Safety,TimestampDepend
3613.0,securify,0,0x45d21c1ea0fe939a61cff8009aed52f46ba33166,Safety,TimestampDepend
1303.0,securify,0,0x45d21c1ea0fe939a61cff8009aed52f46ba33166,Safety,TimestampDepend
4335.0,securify,0,0x45d21c1ea0fe939a61cff8009aed52f46ba33166,Safety,TimestampDepend
3341.0,securify,0,0x45d21c1ea0fe939a61cff8009aed52f46ba33166,Safety,TimestampDepend
4423.0,securify,0,0x45d21c1ea0fe939a61cff8009aed52f46ba33166,Safety,TimestampDepend
928.0,securify,0,0xC357a046C5C13bb4e6d918a208b8B4A0aB2F2EFd,Violation,RestrictedWrite
937.0,securify,0,0xC357a046C5C13bb4e6d918a208b8B4A0aB2F2EFd,Violation,RestrictedWrite
945.0,securify,0,0xC357a046C5C13bb4e6d918a208b8B4A0aB2F2EFd,Violation,RestrictedWrite
1217.0,securify,0,0xC357a046C5C13bb4e6d918a208b8B4A0aB2F2EFd,Violation,RestrictedWrite
1266.0,securify,0,0xC357a046C5C13bb4e6d918a208b8B4A0aB2F2EFd,Violation,RestrictedWrite
1299.0,securify,0,0xC357a046C5C13bb4e6d918a208b8B4A0aB2F2EFd,Violation,RestrictedWrite
1049.0,securify,0,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,Safety,TimestampDepend
3404.0,securify,0,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,Safety,TimestampDepend
3633.0,securify,0,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,Safety,TimestampDepend
3907.0,securify,0,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,Safety,TimestampDepend
4259.0,securify,0,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,Safety,TimestampDepend
2195.0,securify,0,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,Safety,TimestampDepend
4717.0,securify,0,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,Safety,TimestampDepend
240.0,securify,0,0x15870addc0635dc3c99ba6a37c23e8f8f77d9898,Safety,TimestampDepend
290.0,securify,0,0x15870addc0635dc3c99ba6a37c23e8f8f77d9898,Safety,TimestampDepend
492.0,securify,0,0x15870addc0635dc3c99ba6a37c23e8f8f77d9898,Safety,TimestampDepend
539.0,securify,0,0x15870addc0635dc3c99ba6a37c23e8f8f77d9898,Safety,TimestampDepend
240.0,securify,0,0x2071f61de93ca756f83264a7f4a661ca0383742e,Safety,TimestampDepend
290.0,securify,0,0x2071f61de93ca756f83264a7f4a661ca0383742e,Safety,TimestampDepend
492.0,securify,0,0x2071f61de93ca756f83264a7f4a661ca0383742e,Safety,TimestampDepend
539.0,securify,0,0x2071f61de93ca756f83264a7f4a661ca0383742e,Safety,TimestampDepend
679.0,securify,0,0xF1c1648f6F0EdbCF7d898441b88E489CfaAce11D,Violation,RestrictedWrite
693.0,securify,0,0xF1c1648f6F0EdbCF7d898441b88E489CfaAce11D,Violation,RestrictedWrite
170.0,securify,0,0xb6Db69e99f7E3ccB352FaBde7D98A8FAe0De4297,Safety,TimestampDepend
353.0,securify,0,0xb6Db69e99f7E3ccB352FaBde7D98A8FAe0De4297,Safety,TimestampDepend
518.0,securify,0,0xb6Db69e99f7E3ccB352FaBde7D98A8FAe0De4297,Safety,TimestampDepend
581.0,securify,0,0xb6Db69e99f7E3ccB352FaBde7D98A8FAe0De4297,Safety,TimestampDepend
709.0,securify,0,0xb6Db69e99f7E3ccB352FaBde7D98A8FAe0De4297,Safety,TimestampDepend
2146.0,securify,0,0x1654d540616bfb3f13973ed6019e43005be43219,Violation,RestrictedWrite
302.0,securify,0,0x33720000b3b3bd4b631b76f85049306be257ddc7,Safety,TimestampDepend
659.0,securify,0,0x33720000b3b3bd4b631b76f85049306be257ddc7,Safety,TimestampDepend
240.0,securify,0,0xc13e4ed5e7f8af83663c9e5086de85b1f914a863,Safety,TimestampDepend
290.0,securify,0,0xc13e4ed5e7f8af83663c9e5086de85b1f914a863,Safety,TimestampDepend
492.0,securify,0,0xc13e4ed5e7f8af83663c9e5086de85b1f914a863,Safety,TimestampDepend
539.0,securify,0,0xc13e4ed5e7f8af83663c9e5086de85b1f914a863,Safety,TimestampDepend
445.0,securify,0,0x41F2d5040726C5328f8366F17041ec012aC8f338,Safety,TimestampDepend
2766.0,securify,0,0x41F2d5040726C5328f8366F17041ec012aC8f338,Safety,TimestampDepend
547.0,securify,0,0x6e7f987907320630b7880Eecc26B17C0D9afa7b4,Safety,TimestampDepend
240.0,securify,0,0xd3938e46a27a7402f5d6421da298463a73f069c7,Safety,TimestampDepend
290.0,securify,0,0xd3938e46a27a7402f5d6421da298463a73f069c7,Safety,TimestampDepend
492.0,securify,0,0xd3938e46a27a7402f5d6421da298463a73f069c7,Safety,TimestampDepend
539.0,securify,0,0xd3938e46a27a7402f5d6421da298463a73f069c7,Safety,TimestampDepend
679.0,securify,0,0xfD2487cc0e5dCe97F08BE1Bc8eF1DCE8D5988B4D,Violation,RestrictedWrite
702.0,securify,0,0xfD2487cc0e5dCe97F08BE1Bc8eF1DCE8D5988B4D,Violation,RestrictedWrite
711.0,securify,0,0xfD2487cc0e5dCe97F08BE1Bc8eF1DCE8D5988B4D,Violation,RestrictedWrite
728.0,securify,0,0xfD2487cc0e5dCe97F08BE1Bc8eF1DCE8D5988B4D,Violation,RestrictedWrite
1517.0,securify,0,0x3c087f2684706b78a1c558e26e2735a4f8ddbb2a,Safety,TimestampDepend
504.0,securify,0,0x3c087f2684706b78a1c558e26e2735a4f8ddbb2a,Violation,RestrictedWrite
551.0,securify,0,0x3c087f2684706b78a1c558e26e2735a4f8ddbb2a,Violation,RestrictedWrite
741.0,securify,0,0x80D9C4F6209044De069c545f68644419b520a02F,Violation,RestrictedWrite
760.0,securify,0,0x80D9C4F6209044De069c545f68644419b520a02F,Violation,RestrictedWrite
796.0,securify,0,0x80D9C4F6209044De069c545f68644419b520a02F,Violation,RestrictedWrite
810.0,securify,0,0x80D9C4F6209044De069c545f68644419b520a02F,Violation,RestrictedWrite
827.0,securify,0,0x80D9C4F6209044De069c545f68644419b520a02F,Violation,RestrictedWrite
706.0,securify,0,0x4865e85c72a27ca6c362da75ba6707c07464b953,Violation,RestrictedWrite
715.0,securify,0,0x4865e85c72a27ca6c362da75ba6707c07464b953,Violation,RestrictedWrite
723.0,securify,0,0x4865e85c72a27ca6c362da75ba6707c07464b953,Violation,RestrictedWrite
731.0,securify,0,0x4865e85c72a27ca6c362da75ba6707c07464b953,Violation,RestrictedWrite
793.0,securify,0,0x4865e85c72a27ca6c362da75ba6707c07464b953,Violation,RestrictedWrite
802.0,securify,0,0x4865e85c72a27ca6c362da75ba6707c07464b953,Violation,RestrictedWrite
674.0,securify,0,0xa502f8112b2491718855f01a01a60462cc97a0d5,Violation,RestrictedWrite
697.0,securify,0,0xa502f8112b2491718855f01a01a60462cc97a0d5,Violation,RestrictedWrite
706.0,securify,0,0xa502f8112b2491718855f01a01a60462cc97a0d5,Violation,RestrictedWrite
723.0,securify,0,0xa502f8112b2491718855f01a01a60462cc97a0d5,Violation,RestrictedWrite
737.0,securify,0,0x37b53b46fa74ac3f9b4340dc5a39aabb0f2afa33,Violation,RestrictedWrite
756.0,securify,0,0x37b53b46fa74ac3f9b4340dc5a39aabb0f2afa33,Violation,RestrictedWrite
792.0,securify,0,0x37b53b46fa74ac3f9b4340dc5a39aabb0f2afa33,Violation,RestrictedWrite
806.0,securify,0,0x37b53b46fa74ac3f9b4340dc5a39aabb0f2afa33,Violation,RestrictedWrite
823.0,securify,0,0x37b53b46fa74ac3f9b4340dc5a39aabb0f2afa33,Violation,RestrictedWrite
240.0,securify,0,0x6b80a8c7958e25a7ab14e4dd68257d7566c487eb,Safety,TimestampDepend
290.0,securify,0,0x6b80a8c7958e25a7ab14e4dd68257d7566c487eb,Safety,TimestampDepend
492.0,securify,0,0x6b80a8c7958e25a7ab14e4dd68257d7566c487eb,Safety,TimestampDepend
539.0,securify,0,0x6b80a8c7958e25a7ab14e4dd68257d7566c487eb,Safety,TimestampDepend
737.0,securify,0,0x98a86b076c19a65d928417b8b1398ac19e2df04c,Safety,TimestampDepend
1013.0,securify,0,0x98a86b076c19a65d928417b8b1398ac19e2df04c,Safety,TimestampDepend
764.0,securify,0,0x98a86b076c19a65d928417b8b1398ac19e2df04c,Violation,RestrictedWrite
637.0,securify,0,0x69e5da6904f73dfa845648e1991ad1dcc780f874,Safety,TimestampDepend
1169.0,securify,0,0x49f053b866c33185fa1151e71fc80d5fe6b08a92,Violation,RestrictedWrite
1187.0,securify,0,0x49f053b866c33185fa1151e71fc80d5fe6b08a92,Violation,RestrictedWrite
248.0,securify,0,0x5ee82a5250ac20f0bbe2f55cde273937461c882f,Safety,TimestampDepend
298.0,securify,0,0x5ee82a5250ac20f0bbe2f55cde273937461c882f,Safety,TimestampDepend
500.0,securify,0,0x5ee82a5250ac20f0bbe2f55cde273937461c882f,Safety,TimestampDepend
547.0,securify,0,0x5ee82a5250ac20f0bbe2f55cde273937461c882f,Safety,TimestampDepend
239.0,securify,0,0x160fc84c8c5d46561b01d38eb7d44671f3eed4ca,Safety,TimestampDepend
1053.0,securify,0,0x4c24fd04063e8b1c881e5ec0f46208d66d010c64,Violation,RestrictedWrite
889.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
950.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
962.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
974.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
979.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1050.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1223.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1236.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1325.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1331.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1454.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1538.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
